embedding_label,beta,k,alpha,num_folds,dev_accuracy_mean,dev_accuracy_std,dev_macro_f1_mean,dev_macro_f1_std,dev_accuracy_reachable_mean,dev_accuracy_reachable_std,dev_unreachable_count_mean,dev_unreachable_count_std,edge_purity_mean,edge_purity_std,edge_purity_fold_mean,edge_purity_fold_std,component_label_coverage_mean,component_label_coverage_std,num_components_mean,num_components_std,largest_component_fraction_mean,largest_component_fraction_std,unreachable_count_mean,unreachable_count_std,unreachable_fraction_mean,unreachable_fraction_std,iterations_mean,iterations_std,final_delta_mean,final_delta_std,converged_mean,converged_std,confidence_mean_mean,confidence_mean_std,graph_seconds_mean,graph_seconds_std,fold_seconds_mean,fold_seconds_std
beta=0.003,0.003,20,0.9,10,0.386,0.023664319132398467,0.3687754895754893,0.025785315845506054,0.386,0.023664319132398467,0.0,0.0,0.49227865477007543,5.851389114294502e-17,0.4856860430993105,0.0335425295286802,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0.4714045207910317,8.97049903869629e-07,4.5053621955381063e-08,1.0,0.0,0.2731601684482325,0.003245133706329924,0.3805277347564697,0.0,0.0168102502822876,0.00012876555850073663
beta=0.003,0.003,20,0.95,10,0.361,0.026012817353502228,0.33737804810586897,0.028571943458199574,0.361,0.026012817353502228,0.0,0.0,0.49227865477007543,5.851389114294502e-17,0.4856860430993105,0.0335425295286802,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.6,2.1705094128132942,9.495211998000741e-07,3.4270523617534326e-08,1.0,0.0,0.21741571883053296,0.0038311519932924974,0.3805277347564697,0.0,0.03463876247406006,0.03955958268185021
beta=0.003,0.003,20,0.99,10,0.21749999999999997,0.02771381524719315,0.1705122466301607,0.024549509720753128,0.21749999999999997,0.02771381524719315,0.0,0.0,0.49227865477007543,5.851389114294502e-17,0.4856860430993105,0.0335425295286802,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.3,4.083843505544474,9.75816510617733e-07,1.1601435663022733e-08,1.0,0.0,0.1553581145367594,0.00939053218184361,0.3805277347564697,0.0,0.08193488121032715,0.08617955089588729
beta=0.003,0.003,30,0.5,10,0.392,0.03607091780245009,0.3830442917947958,0.039423634868729664,0.392,0.03607091780245009,0.0,0.0,0.47086487726542786,0.0,0.464411247693327,0.02479653762082287,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.754184141755104e-07,5.3630000411900136e-08,1.0,0.0,0.4533553160334839,0.003855897179740537,0.4939267635345459,0.0,0.2287515163421631,0.011402187381257256
beta=0.003,0.003,30,0.8,10,0.39849999999999997,0.034805012410411354,0.38637859170508926,0.03925135497709314,0.39849999999999997,0.034805012410411354,0.0,0.0,0.47086487726542786,0.0,0.464411247693327,0.02479653762082287,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.9,0.3162277660168379,8.134171366691589e-07,5.587797472274692e-08,1.0,0.0,0.3358394958693357,0.0031634623898096695,0.4939267635345459,0.0,0.2284162998199463,0.006031021499022282
beta=0.003,0.003,30,0.9,10,0.388,0.02820559440174157,0.37317097268191374,0.029557010669262647,0.388,0.02820559440174157,0.0,0.0,0.47086487726542786,0.0,0.464411247693327,0.02479653762082287,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.7,0.674948557710553,9.047333151102066e-07,6.372916822069572e-08,1.0,0.0,0.26365883163814746,0.003003312840583312,0.4939267635345459,0.0,0.22986078262329102,0.011575650341888705
beta=0.003,0.003,30,0.95,10,0.35750000000000004,0.026588426889239698,0.3329213315675542,0.024999907174226333,0.35750000000000004,0.026588426889239698,0.0,0.0,0.47086487726542786,0.0,0.464411247693327,0.02479653762082287,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.1,2.183269719175042,9.556824807077646e-07,2.7313741157794455e-08,1.0,0.0,0.20921338363379238,0.0036939490014171778,0.4939267635345459,0.0,0.3810088872909546,0.15084561767709243
beta=0.003,0.003,30,0.99,10,0.21000000000000002,0.026457513110645904,0.16051401384347025,0.026976470154632903,0.21000000000000002,0.026457513110645904,0.0,0.0,0.47086487726542786,0.0,0.464411247693327,0.02479653762082287,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73.7,3.3349995835415367,9.78738535195589e-07,1.8471337043237954e-08,1.0,0.0,0.15331542296380515,0.009176771801887884,0.4939267635345459,0.0,0.5377723455429078,0.045978005766162705
beta=0.003,0.003,50,0.5,10,0.3875,0.025303710751148296,0.3793367637041415,0.02819338233988416,0.3875,0.025303710751148296,0.0,0.0,0.44191043948426445,5.851389114294502e-17,0.44005997815551057,0.027830591378865264,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.9,0.31622776601683794,5.921348929405212e-07,1.4021916310132862e-07,1.0,0.0,0.4551781702442609,0.003624494472690953,0.47056055068969727,0.0,0.4923257350921631,0.038585552701343985
beta=0.003,0.003,50,0.8,10,0.38449999999999995,0.023505318547086314,0.3732351130496284,0.025814465872034523,0.38449999999999995,0.023505318547086314,0.0,0.0,0.44191043948426445,5.851389114294502e-17,0.44005997815551057,0.027830591378865264,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.9,0.3162277660168379,8.689239621162415e-07,5.8514190250820556e-08,1.0,0.0,0.32454614611110516,0.002919715433316224,0.47056055068969727,0.0,0.5156003952026367,0.04291007600296207
beta=0.003,0.003,50,0.9,10,0.3705,0.015536694915228558,0.35368837368354916,0.017231319459109964,0.3705,0.015536694915228558,0.0,0.0,0.44191043948426445,5.851389114294502e-17,0.44005997815551057,0.027830591378865264,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.5,0.7071067811865476,8.887611329555511e-07,5.577086973938966e-08,1.0,0.0,0.2508004856570277,0.0028654646510851986,0.47056055068969727,0.0,0.5153404951095581,0.04288596524984792
beta=0.003,0.003,50,0.95,10,0.348,0.020165977949672228,0.32550999408135495,0.020341041896777993,0.348,0.020165977949672228,0.0,0.0,0.44191043948426445,5.851389114294502e-17,0.44005997815551057,0.027830591378865264,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.4,1.8973665961010275,9.39026358537376e-07,3.320094443372319e-08,1.0,0.0,0.19898508865593442,0.003606369603459182,0.47056055068969727,0.0,0.41674253940582273,0.14978721210829227
beta=0.003,0.003,50,0.99,10,0.189,0.032812599206199236,0.12600878028800816,0.033359785696102394,0.189,0.032812599206199236,0.0,0.0,0.44191043948426445,5.851389114294502e-17,0.44005997815551057,0.027830591378865264,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.8,2.898275349237888,9.63546335697174e-07,1.6182315987534786e-08,1.0,0.0,0.1515252653968902,0.009072038714710072,0.47056055068969727,0.0,0.24406278133392334,0.09076495994639147
beta=0.01,0.01,5,0.5,10,0.33199999999999996,0.03155242550986462,0.3249554724284147,0.03562027825286963,0.3321733668341708,0.031636442457344024,0.1,0.31622776601683794,0.5839028094153378,1.1702778228589004e-16,0.584958644245,0.08799329325329096,0.9999542857142856,2.4093544077477398e-05,2.0,0.0,0.9999428571428572,1.1702778228589004e-16,4.8,2.5298221281347035,4.5714285714285716e-05,2.4093544077473366e-05,13.3,0.4830458915396479,7.428228855133057e-07,2.031048253023206e-07,1.0,0.0,0.5566092521836834,0.002080087233839799,0.42415356636047363,0.0,0.2861786842346191,0.03241817625650322
beta=0.01,0.01,5,0.8,10,0.3585,0.029443920330765132,0.3490110604966835,0.032294947331099805,0.3586984924623116,0.02972269135165354,0.1,0.31622776601683794,0.5839028094153378,1.1702778228589004e-16,0.584958644245,0.08799329325329096,0.9999542857142856,2.4093544077477398e-05,2.0,0.0,0.9999428571428572,1.1702778228589004e-16,4.8,2.5298221281347035,4.5714285714285716e-05,2.4093544077473366e-05,32.9,1.4491376746189437,8.463859558105468e-07,4.5279265145772e-08,1.0,0.0,0.4109213880661479,0.002582960490114781,0.42415356636047363,0.0,0.35532441139221194,0.017949778322073125
beta=0.01,0.01,5,0.9,10,0.363,0.02840187787218772,0.35209809144178505,0.031296123427335086,0.36319597989949753,0.028614848275791818,0.1,0.31622776601683794,0.5839028094153378,1.1702778228589004e-16,0.584958644245,0.08799329325329096,0.9999542857142856,2.4093544077477398e-05,2.0,0.0,0.9999428571428572,1.1702778228589004e-16,4.8,2.5298221281347035,4.5714285714285716e-05,2.4093544077473366e-05,54.5,5.060742150229659,9.156763553619385e-07,6.403936675867026e-08,1.0,0.0,0.3275882977459907,0.0027013110191326712,0.42415356636047363,0.0,0.3886642694473267,0.015231378586424921
beta=0.01,0.01,5,0.95,10,0.358,0.028205594401741564,0.3439694339149234,0.030019115447815155,0.35818844221105534,0.028337776698213794,0.1,0.31622776601683794,0.5839028094153378,1.1702778228589004e-16,0.584958644245,0.08799329325329096,0.9999542857142856,2.4093544077477398e-05,2.0,0.0,0.9999428571428572,1.1702778228589004e-16,4.8,2.5298221281347035,4.5714285714285716e-05,2.4093544077473366e-05,80.7,13.300375934536588,9.316019713878631e-07,2.5174629038832685e-08,1.0,0.0,0.26008077761675386,0.0028903971347949723,0.42415356636047363,0.0,0.4398315906524658,0.023022416681287444
beta=0.01,0.01,5,0.99,10,0.28300000000000003,0.030749887081996833,0.2568953913880063,0.027760677120080266,0.28316834170854277,0.03106914489518067,0.1,0.31622776601683794,0.5839028094153378,1.1702778228589004e-16,0.584958644245,0.08799329325329096,0.9999542857142856,2.4093544077477398e-05,2.0,0.0,0.9999428571428572,1.1702778228589004e-16,4.8,2.5298221281347035,4.5714285714285716e-05,2.4093544077473366e-05,148.2,37.79417944604698,9.851151844486595e-07,7.580665481610807e-09,1.0,0.0,0.16497413520421028,0.0062097205255675,0.42415356636047363,0.0,0.5845430374145508,0.08813390046699975
beta=0.01,0.01,10,0.5,10,0.36149999999999993,0.03873341939175753,0.35521685778993345,0.038753467231337546,0.36149999999999993,0.03873341939175753,0.0,0.0,0.5405594405594406,0.0,0.5306326292576954,0.061556030920678025,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,6.673857569694519e-07,1.7495219503554937e-07,1.0,0.0,0.5071320326851664,0.003310351593317538,0.903172492980957,0.0,0.30438904762268065,0.0164275094068906
beta=0.01,0.01,10,0.8,10,0.379,0.044522154285504004,0.368501092844839,0.04493052288398628,0.379,0.044522154285504004,0.0,0.0,0.5405594405594406,0.0,0.5306326292576954,0.061556030920678025,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.1,3.5418137224371984,8.466187864542007e-07,8.894833521429357e-08,1.0,0.0,0.3685225132110431,0.0034684397507737923,0.903172492980957,0.0,0.3346769094467163,0.013323263658738071
beta=0.01,0.01,10,0.9,10,0.37749999999999995,0.0382426463519459,0.36182104396011855,0.03951809939275838,0.37749999999999995,0.0382426463519459,0.0,0.0,0.5405594405594406,0.0,0.5306326292576954,0.061556030920678025,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.1,10.74399056837511,9.073177352547646e-07,4.3817059707718914e-08,1.0,0.0,0.29270298312222676,0.003407332373166678,0.903172492980957,0.0,0.3661104679107666,0.028486221429676425
beta=0.01,0.01,10,0.95,10,0.36649999999999994,0.03153921721004221,0.3476427627201887,0.033135876192300864,0.36649999999999994,0.03153921721004221,0.0,0.0,0.5405594405594406,0.0,0.5306326292576954,0.061556030920678025,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.6,21.95551057125396,9.726791176944971e-07,1.9966971772837847e-08,1.0,0.0,0.2328884364009116,0.003771909588460604,0.903172492980957,0.0,0.4107520341873169,0.05001543028337404
beta=0.01,0.01,10,0.99,10,0.23500000000000001,0.030641293851417072,0.19062978560920324,0.02505115082734192,0.23500000000000001,0.030641293851417072,0.0,0.0,0.5405594405594406,0.0,0.5306326292576954,0.061556030920678025,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,118.8,49.26977888230382,9.736453648656606e-07,1.3484270860823362e-08,1.0,0.0,0.15870059521346574,0.009328263309703417,0.903172492980957,0.0,0.5365838050842285,0.11177044632359197
beta=0.01,0.01,15,0.5,10,0.376,0.023190036174568114,0.3665192001089571,0.02451075520596933,0.376,0.023190036174568114,0.0,0.0,0.5120454545454545,1.1702778228589004e-16,0.5087502797940721,0.045736164852115055,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.4,0.699205898780101,6.800517439842225e-07,2.2629831181861173e-07,1.0,0.0,0.4755712948761171,0.003388035993785395,0.9224157333374023,0.0,0.28716857433319093,0.011219793737608721
beta=0.01,0.01,15,0.8,10,0.3915,0.031184932259025355,0.38047387941488653,0.03222888072364189,0.3915,0.031184932259025355,0.0,0.0,0.5120454545454545,1.1702778228589004e-16,0.5087502797940721,0.045736164852115055,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.4,2.716206504995115,9.131617844104767e-07,7.997001096960137e-08,1.0,0.0,0.3511253404134015,0.0033886982782047226,0.9224157333374023,0.0,0.32762722969055175,0.015715512548990163
beta=0.01,0.01,15,0.9,10,0.38950000000000007,0.03235652089524529,0.3752344196905153,0.03249219180015503,0.38950000000000007,0.03235652089524529,0.0,0.0,0.5120454545454545,1.1702778228589004e-16,0.5087502797940721,0.045736164852115055,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.4,4.575295983139597,8.997973054647445e-07,4.213086777373814e-08,1.0,0.0,0.27939880035637393,0.003208875525025509,0.9224157333374023,0.0,0.35996532440185547,0.022688219143318433
beta=0.01,0.01,15,0.95,10,0.373,0.029925834249951256,0.35414845734874456,0.030966747655495314,0.373,0.029925834249951256,0.0,0.0,0.5120454545454545,1.1702778228589004e-16,0.5087502797940721,0.045736164852115055,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.7,5.375872022286244,9.523238986730575e-07,3.738215845531669e-08,1.0,0.0,0.2225222244448747,0.003583006816011263,0.9224157333374023,0.0,0.3794384956359863,0.0224591556470424
beta=0.01,0.01,15,0.99,10,0.23000000000000004,0.02905932629027116,0.18381372694635317,0.022880469479499635,0.23000000000000004,0.02905932629027116,0.0,0.0,0.5120454545454545,1.1702778228589004e-16,0.5087502797940721,0.045736164852115055,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,4.216370213557839,9.656010661274196e-07,8.78074135379409e-09,1.0,0.0,0.1564151228512114,0.008861180239372749,0.9224157333374023,0.0,0.4330744743347168,0.06213806210429921
beta=0.01,0.01,20,0.5,10,0.37999999999999995,0.031885210782848325,0.3686285900549039,0.03296178374642773,0.37999999999999995,0.031885210782848325,0.0,0.0,0.49413962969254294,5.851389114294502e-17,0.4865914978349285,0.035592038246243636,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.9,0.7378647873726218,5.710870027542115e-07,2.3478065589411277e-07,1.0,0.0,0.46017691137843186,0.0035884702415173116,0.5735678672790527,0.0,0.29035100936889646,0.02421264744653557
beta=0.01,0.01,20,0.8,10,0.388,0.0347371079203014,0.375369367874819,0.03709449740487302,0.388,0.0347371079203014,0.0,0.0,0.49413962969254294,5.851389114294502e-17,0.4865914978349285,0.035592038246243636,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.2,0.7888106377466155,7.665716111660004e-07,8.679079192501281e-08,1.0,0.0,0.3432444633095676,0.003290085841501543,0.5735678672790527,0.0,0.33243560791015625,0.016754438989944987
beta=0.01,0.01,20,0.9,10,0.382,0.029739610697593948,0.3663869334840048,0.032542898584769116,0.382,0.029739610697593948,0.0,0.0,0.49413962969254294,5.851389114294502e-17,0.4865914978349285,0.035592038246243636,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0.4714045207910317,8.795410394668579e-07,4.528437307800616e-08,1.0,0.0,0.27224254601716996,0.0031111304323961147,0.5735678672790527,0.0,0.3501452922821045,0.013351798740472251
beta=0.01,0.01,20,0.95,10,0.36050000000000004,0.026188419832691955,0.3397988051497173,0.027378448231191628,0.36050000000000004,0.026188419832691955,0.0,0.0,0.49413962969254294,5.851389114294502e-17,0.4865914978349285,0.035592038246243636,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.3,2.1108186931983415,9.498849976807833e-07,2.7618367313537892e-08,1.0,0.0,0.21652249236020302,0.0035868442504173757,0.5735678672790527,0.0,0.37779242992401124,0.015146136120379324
beta=0.01,0.01,20,0.99,10,0.21800000000000003,0.02679137506321349,0.17201056509419588,0.023172564888538878,0.21800000000000003,0.02679137506321349,0.0,0.0,0.49413962969254294,5.851389114294502e-17,0.4865914978349285,0.035592038246243636,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78.4,4.060651288757616,9.72038833424449e-07,1.826653821841071e-08,1.0,0.0,0.1550933179222473,0.00880468454196153,0.5735678672790527,0.0,0.45882692337036135,0.01989449617123237
beta=0.01,0.01,30,0.5,10,0.38099999999999995,0.037771241264574124,0.37110946937417644,0.04122091505819049,0.38099999999999995,0.037771241264574124,0.0,0.0,0.4698616035685691,5.851389114294502e-17,0.4604323305471626,0.028847090497060815,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.953487172722816e-07,5.4335714352407e-08,1.0,0.0,0.45272119370891933,0.0039014770939621566,0.9219434261322021,0.0,0.2901960849761963,0.010925905403530875
beta=0.01,0.01,30,0.8,10,0.391,0.034221500713894924,0.378515134219105,0.037616891294627024,0.391,0.034221500713894924,0.0,0.0,0.4698616035685691,5.851389114294502e-17,0.4604323305471626,0.028847090497060815,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.9,0.3162277660168379,8.118804544210434e-07,5.756198461284781e-08,1.0,0.0,0.3349630286816543,0.0032440574955675647,0.9219434261322021,0.0,0.32571046352386473,0.016768575245713242
beta=0.01,0.01,30,0.9,10,0.38150000000000006,0.02718761973153712,0.36432993892451065,0.029206436585368825,0.38150000000000006,0.02718761973153712,0.0,0.0,0.4698616035685691,5.851389114294502e-17,0.4604323305471626,0.028847090497060815,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.6,0.6992058987801011,9.075971320271492e-07,4.956133247029179e-08,1.0,0.0,0.2627615361647876,0.0030812190345110577,0.9219434261322021,0.0,0.3493920087814331,0.015897742382807833
beta=0.01,0.01,30,0.95,10,0.355,0.019720265943665386,0.33125293594196487,0.020798509475955636,0.355,0.019720265943665386,0.0,0.0,0.4698616035685691,5.851389114294502e-17,0.4604323305471626,0.028847090497060815,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.9,2.0248456731316584,9.414623491466046e-07,3.853339141338349e-08,1.0,0.0,0.20849198150648957,0.0036638642226600837,0.9219434261322021,0.0,0.3858311176300049,0.02076853377524333
beta=0.01,0.01,30,0.99,10,0.21050000000000005,0.025544079548889598,0.16214692649387505,0.028599752556400806,0.21050000000000005,0.025544079548889598,0.0,0.0,0.4698616035685691,5.851389114294502e-17,0.4604323305471626,0.028847090497060815,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.8,3.4253953543107007,9.67521918937564e-07,1.536320735037355e-08,1.0,0.0,0.15365186065685893,0.009020359825287962,0.9219434261322021,0.0,0.4625954866409302,0.0156319385202095
beta=0.01,0.01,50,0.5,10,0.39,0.016499158227686113,0.38086596253647503,0.018802991094750955,0.39,0.016499158227686113,0.0,0.0,0.44362457761533686,0.0,0.4378963524817164,0.029437358167499535,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.356501787900924e-07,5.7564830778519925e-08,1.0,0.0,0.45474051302440105,0.003146684789681921,0.9573614597320557,0.0,0.2952148914337158,0.01291491148929974
beta=0.01,0.01,50,0.8,10,0.38099999999999995,0.02447220645730354,0.3690947297603242,0.028000649798439015,0.38099999999999995,0.02447220645730354,0.0,0.0,0.44362457761533686,0.0,0.4378963524817164,0.029437358167499535,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.9,0.3162277660168379,8.561648428440094e-07,6.05276883609972e-08,1.0,0.0,0.3238093378272369,0.0026275301660656806,0.9573614597320557,0.0,0.3255011558532715,0.012665242013051817
beta=0.01,0.01,50,0.9,10,0.369,0.02183269719175042,0.35072929907610806,0.024633481240830802,0.369,0.02183269719175042,0.0,0.0,0.44362457761533686,0.0,0.4378963524817164,0.029437358167499535,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.4,0.8432740427115678,8.922885172069073e-07,4.8700148352817995e-08,1.0,0.0,0.24999969359709392,0.0026986538044153356,0.9573614597320557,0.0,0.3575465679168701,0.012251573934502259
beta=0.01,0.01,50,0.95,10,0.34750000000000003,0.025739075352467503,0.32306836008366,0.027753664924451214,0.34750000000000003,0.025739075352467503,0.0,0.0,0.44362457761533686,0.0,0.4378963524817164,0.029437358167499535,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,1.9436506316151,9.388575563207269e-07,2.6556441978460986e-08,1.0,0.0,0.1983229307057673,0.0035437180725395472,0.9573614597320557,0.0,0.39296679496765136,0.013653059787753016
beta=0.01,0.01,50,0.99,10,0.188,0.030659419433511782,0.12271397321377306,0.0280851798428369,0.188,0.030659419433511782,0.0,0.0,0.44362457761533686,0.0,0.4378963524817164,0.029437358167499535,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.5,2.9907264074877267,9.710260201245545e-07,1.9627684060732726e-08,1.0,0.0,0.15174923123605905,0.009352802768606018,0.9573614597320557,0.0,0.4563527822494507,0.01052246221595564
beta=0.03,0.03,5,0.5,10,0.32399999999999995,0.022211108331943584,0.31762564110756525,0.021598935855259828,0.3241633165829146,0.022225277999064326,0.1,0.31622776601683794,0.596786534047437,1.1702778228589004e-16,0.60039222609884,0.09231671257857837,0.9999542857142856,2.4093544077477398e-05,2.0,0.0,0.9999428571428572,1.1702778228589004e-16,4.8,2.5298221281347035,4.5714285714285716e-05,2.4093544077473366e-05,13.1,0.31622776601683794,8.001923561096192e-07,1.3310406571829635e-07,1.0,0.0,0.5564211422422286,0.002413523052474827,0.9036645889282227,0.0,0.25211024284362793,0.04500959566357373
beta=0.03,0.03,5,0.8,10,0.34700000000000003,0.026267851073127395,0.33740274057348335,0.02884106016222681,0.34717587939698497,0.026296042761907553,0.1,0.31622776601683794,0.596786534047437,1.1702778228589004e-16,0.60039222609884,0.09231671257857837,0.9999542857142856,2.4093544077477398e-05,2.0,0.0,0.9999428571428572,1.1702778228589004e-16,4.8,2.5298221281347035,4.5714285714285716e-05,2.4093544077473366e-05,32.3,1.4181364924121764,8.977949619293213e-07,5.3294657999959923e-08,1.0,0.0,0.40966680022680624,0.002532177972866313,0.9036645889282227,0.0,0.3394104719161987,0.02971454008419604
beta=0.03,0.03,5,0.9,10,0.3625,0.029462782549439487,0.3510495345129043,0.031459081536253604,0.3626859296482412,0.029521180216366585,0.1,0.31622776601683794,0.596786534047437,1.1702778228589004e-16,0.60039222609884,0.09231671257857837,0.9999542857142856,2.4093544077477398e-05,2.0,0.0,0.9999428571428572,1.1702778228589004e-16,4.8,2.5298221281347035,4.5714285714285716e-05,2.4093544077473366e-05,54.1,5.152130088074683,8.962117135524749e-07,4.319045745516446e-08,1.0,0.0,0.3257646852036224,0.0025142500738099586,0.9036645889282227,0.0,0.3865382194519043,0.017241055161539932
beta=0.03,0.03,5,0.95,10,0.363,0.02417528581929166,0.3488160361395057,0.02525229343085971,0.36318592964824126,0.024242161243545026,0.1,0.31622776601683794,0.596786534047437,1.1702778228589004e-16,0.60039222609884,0.09231671257857837,0.9999542857142856,2.4093544077477398e-05,2.0,0.0,0.9999428571428572,1.1702778228589004e-16,4.8,2.5298221281347035,4.5714285714285716e-05,2.4093544077473366e-05,80.7,14.507086390986839,9.536510333418846e-07,2.12296070953346e-08,1.0,0.0,0.2580279013032992,0.002717960904207129,0.9036645889282227,0.0,0.439261794090271,0.04167788958225707
beta=0.03,0.03,5,0.99,10,0.28150000000000003,0.040896210093357054,0.2535803529293823,0.03807117076514622,0.2816608040201006,0.04106721632402261,0.1,0.31622776601683794,0.596786534047437,1.1702778228589004e-16,0.60039222609884,0.09231671257857837,0.9999542857142856,2.4093544077477398e-05,2.0,0.0,0.9999428571428572,1.1702778228589004e-16,4.8,2.5298221281347035,4.5714285714285716e-05,2.4093544077473366e-05,156.3,44.763700571879546,9.764946298673749e-07,1.3327509793034626e-08,1.0,0.0,0.16321349043475614,0.006264554703266971,0.9036645889282227,0.0,0.5917714834213257,0.10178562366804617
beta=0.03,0.03,10,0.5,10,0.364,0.02674987019698517,0.3565069101233153,0.026530613830142154,0.364,0.02674987019698517,0.0,0.0,0.5457369692785641,0.0,0.5447086350458298,0.06853852597954453,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.1,0.31622776601683794,6.57700002193451e-07,1.8530682640015566e-07,1.0,0.0,0.5064461987295605,0.0030806382693701582,0.8996908664703369,0.0,0.28879733085632325,0.011851472710596424
beta=0.03,0.03,10,0.8,10,0.384,0.025582111805799862,0.372504003609384,0.025801947747611846,0.384,0.025582111805799862,0.0,0.0,0.5457369692785641,0.0,0.5447086350458298,0.06853852597954453,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.4,3.40587727318528,8.106231689453125e-07,1.13998346901016e-07,1.0,0.0,0.3663734264921149,0.00324746125844953,0.8996908664703369,0.0,0.34245915412902833,0.020331241912027332
beta=0.03,0.03,10,0.9,10,0.3885,0.0282891812850386,0.37441770858610024,0.03095392884006062,0.3885,0.0282891812850386,0.0,0.0,0.5457369692785641,0.0,0.5447086350458298,0.06853852597954453,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.3,10.446158251827425,8.700415492057801e-07,3.947374840176177e-08,1.0,0.0,0.29011998049576365,0.0033055688416498774,0.8996908664703369,0.0,0.352779221534729,0.026520330062747424
beta=0.03,0.03,10,0.95,10,0.3835,0.03240798941276331,0.3655654731209821,0.0338725213614351,0.3835,0.03240798941276331,0.0,0.0,0.5457369692785641,0.0,0.5447086350458298,0.06853852597954453,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.6,20.667741907512674,9.473704267293215e-07,3.7653111694347846e-08,1.0,0.0,0.2302942159125493,0.0037049245146227594,0.8996908664703369,0.0,0.4052991151809692,0.043140846874561226
beta=0.03,0.03,10,0.99,10,0.2415,0.033997548931258746,0.19916581088257435,0.03018050530528897,0.2415,0.033997548931258746,0.0,0.0,0.5457369692785641,0.0,0.5447086350458298,0.06853852597954453,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,110.1,42.19123131647144,9.77597665041685e-07,1.5213878711957332e-08,1.0,0.0,0.1566906711898531,0.009098718889048457,0.8996908664703369,0.0,0.5027491092681885,0.10515482825750226
